mix_id,title,url,audio_source,audio_url,num_identified_tracks,num_total_tracks,num_available_transitions,num_timestamps,num_tracklist,tags
mix3681,"2017-04-01 - Umek - Behind The Iron Curtain 299, Proton Radio","https://www.mixesdb.com/w/2017-04-01_-_Umek_-_Behind_The_Iron_Curtain_299,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_299,16,19,12,19,19,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House|Category:Techno
mix3682,2017-04-02 - ConVuse - DNB Dojo Mix Series 49,https://www.mixesdb.com/w/2017-04-02_-_ConVuse_-_DNB_Dojo_Mix_Series_49,soundcloud,https://soundcloud.com/dnbdojo/dnb-dojo-mix-series-49-convuse,22,23,20,0,23,Category:ConVuse|Category:DNB Dojo|Category:Drum & Bass
mix3683,2017-04-03 - Claptone - Clapcast 88,https://www.mixesdb.com/w/2017-04-03_-_Claptone_-_Clapcast_88,soundcloud,https://soundcloud.com/claptone/clapcast-88,12,12,11,0,12,Category:Claptone|Category:Clapcast|Category:House
mix3684,2017-04-03 - Scuba - SCB Radio 039,https://www.mixesdb.com/w/2017-04-03_-_Scuba_-_SCB_Radio_039,soundcloud,https://soundcloud.com/scubaofficial/scb-radio-episode-039,12,15,9,9,15,Category:Scuba|Category:SCB Radio|Category:Techno|Category:Tech House
mix3685,2017-04-03 - Sisi - Resident Advisor (RA.566),https://www.mixesdb.com/w/2017-04-03_-_Sisi_-_Resident_Advisor_(RA.566),soundcloud,https://soundcloud.com/resident-advisor/ra566-sisi,16,22,9,9,22,Category:Sisi|Category:Resident Advisor Podcast|Category:Disco|Category:Synth Pop
mix3686,2017-04-03 - Truss - Rinse FM,https://www.mixesdb.com/w/2017-04-03_-_Truss_-_Rinse_FM,soundcloud,https://soundcloud.com/rinsefm/rinse-fm-podcast-truss-3rd-april-2017,27,32,22,0,32,Category:Truss|Category:Rinse FM|Category:Techno|Category:Electro|Category:Acid
mix3687,"2017-04-04 - Dan Drastic, wAFF - Moon Harbour Radio 86","https://www.mixesdb.com/w/2017-04-04_-_Dan_Drastic,_wAFF_-_Moon_Harbour_Radio_86",soundcloud,https://soundcloud.com/moon-harbour/moon-harbour-radio-86-waff-hosted-by-dan-drastic,22,30,18,0,30,Category:Dan Drastic|Category:wAFF|Category:Moon Harbour Radio|Category:House|Category:Tech House
mix3688,2017-04-04 - Samuli Kemppi - Deep Space Helsinki,https://www.mixesdb.com/w/2017-04-04_-_Samuli_Kemppi_-_Deep_Space_Helsinki,soundcloud,https://soundcloud.com/deep-space-helsinki/deep-space-helsinki-4th-april-2017,22,27,18,0,27,Category:Samuli Kemppi|Category:Deep Space Helsinki (Show)|Category:Techno
mix3689,"2017-04-05 - Mark Fanciulli, Andrea Oliva - Between 2 Points","https://www.mixesdb.com/w/2017-04-05_-_Mark_Fanciulli,_Andrea_Oliva_-_Between_2_Points",soundcloud,https://soundcloud.com/markfanciulli/mark-fanciulli-presents-between-2-points-with-andrea-oliva-april-2017,18,23,14,0,23,Category:Mark Fanciulli|Category:Andrea Oliva|Category:Between 2 Points|Category:House|Category:Tech House|Category:Techno
mix3690,2017-04-06 - Armin van Buuren - A State Of Trance 808,https://www.mixesdb.com/w/2017-04-06_-_Armin_van_Buuren_-_A_State_Of_Trance_808,youtube,https://www.youtube.com/watch?v=DKVqUDhz3Cc,23,29,17,29,29,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance|Category:Progressive Trance
mix3691,2017-04-07 - Strongbow - Electronic Vision Radio Show 052,https://www.mixesdb.com/w/2017-04-07_-_Strongbow_-_Electronic_Vision_Radio_Show_052,mixcloud,https://www.mixcloud.com/ElectronicVision/electronic-vision-radio-show-052-mixed-by-strongbow-hour-1/,23,26,20,0,26,Category:Strongbow|Category:Electronic Vision Radio Show|Category:Rave|Category:Techno|Category:Trance|Category:Progressive Trance
mix3692,2017-04-08 - Filterheadz - Molotov Cocktail 288,https://www.mixesdb.com/w/2017-04-08_-_Filterheadz_-_Molotov_Cocktail_288,soundcloud,https://soundcloud.com/christiancambas/molotov-cocktail-288-with,12,13,10,0,13,Category:Filterheadz|Category:Molotov Cocktail|Category:Techno
mix3693,"2017-04-09 - Jim Bean @ Sonntagsmesse, Velvet Monkey, Berlin","https://www.mixesdb.com/w/2017-04-09_-_Jim_Bean_@_Sonntagsmesse,_Velvet_Monkey,_Berlin",mixcloud,https://www.mixcloud.com/Jim_Bean/jim-bean-2017-04-09-sonntagsmesse-part1-velvet-monkey-berlin-germany/,35,42,29,0,42,Category:Jim Bean|Category:Velvet Monkey|Category:Techno|Category:Trance
mix3694,2017-04-09 - Zitto @ Boiler Room Tbilisi,https://www.mixesdb.com/w/2017-04-09_-_Zitto_@_Boiler_Room_Tbilisi,soundcloud,https://soundcloud.com/platform/zitto,14,14,13,0,14,Category:Zitto|Category:Boiler Room|Category:Techno
mix3695,2017-04-10 - Eddie Halliwell - Fire It Up (FIUR 406),https://www.mixesdb.com/w/2017-04-10_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_406),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-406,14,16,12,0,16,Category:Eddie Halliwell|Category:Fire It Up|Category:Tech House|Category:Techno|Category:Trance
mix3696,2017-04-10 - Pablo Mateo - Resident Advisor (RA.567),https://www.mixesdb.com/w/2017-04-10_-_Pablo_Mateo_-_Resident_Advisor_(RA.567),soundcloud,https://soundcloud.com/resident-advisor/ra567-pablo-mateo,18,19,16,0,19,Category:Pablo Mateo|Category:Resident Advisor Podcast|Category:Techno
mix3697,"2017-04-10 - Paul Oakenfold - Planet Perfecto 336, DI.FM","https://www.mixesdb.com/w/2017-04-10_-_Paul_Oakenfold_-_Planet_Perfecto_336,_DI.FM",soundcloud,https://soundcloud.com/pauloakenfold/planet-perfecto-336-ft-paul-oakenfold,20,22,17,0,22,Category:Paul Oakenfold|Category:Planet Perfecto|Category:Trance|Category:Psytrance
mix3698,2017-04-10 - Scuba - SCB Radio 040,https://www.mixesdb.com/w/2017-04-10_-_Scuba_-_SCB_Radio_040,soundcloud,https://soundcloud.com/scubaofficial/scb-radio-episode-040,14,15,12,4,15,Category:Scuba|Category:SCB Radio|Category:Tech House|Category:Techno
mix3699,2017-04-11 - Optimo - NTS Radio,https://www.mixesdb.com/w/2017-04-11_-_Optimo_-_NTS_Radio,soundcloud,https://soundcloud.com/twitch/optimo-espacio-nts-11042017,20,27,16,0,27,Category:Optimo|Category:NTS Radio|Category:Various
mix3700,2017-04-12 - Fred Everything - Lazy Days Podcast 61,https://www.mixesdb.com/w/2017-04-12_-_Fred_Everything_-_Lazy_Days_Podcast_61,soundcloud,https://soundcloud.com/musicismysanctuary/lazy-days-show-61hosted-by-fred-everything,10,12,8,0,12,Category:Fred Everything|Category:Lazy Days Podcast|Category:House
mix3701,"2017-04-12 - Moxie, Sandboards - NTS Radio","https://www.mixesdb.com/w/2017-04-12_-_Moxie,_Sandboards_-_NTS_Radio",soundcloud,https://soundcloud.com/djmoxie/moxie-on-nts-radio-with-sandboards-120417,16,23,11,18,23,Category:Moxie|Category:Sandboards|Category:NTS Radio|Category:House
mix3702,2017-04-12 - Soulwax - XLR8R Podcast 485,https://www.mixesdb.com/w/2017-04-12_-_Soulwax_-_XLR8R_Podcast_485,soundcloud,https://soundcloud.com/xlr8r/xlr8r-podcast-485-soulwax,18,21,16,0,21,Category:Soulwax|Category:XLR8R Podcast|Category:Deep House|Category:House
mix3703,2017-04-13 - Armin van Buuren - A State Of Trance 809,https://www.mixesdb.com/w/2017-04-13_-_Armin_van_Buuren_-_A_State_Of_Trance_809,youtube,https://www.youtube.com/watch?v=0soQYug6yyQ,22,29,17,29,29,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance|Category:Progressive Trance
mix3704,2017-04-13 - Gab Rhome & Hisham Zahran - The Anjunadeep Edition 145,https://www.mixesdb.com/w/2017-04-13_-_Gab_Rhome_%26_Hisham_Zahran_-_The_Anjunadeep_Edition_145,soundcloud,https://soundcloud.com/anjunadeep/the-anjunadeep-edition-145-with-gab-rhome-hisham-zahran,11,12,9,11,12,Category:Gab Rhome|Category:Hisham Zahran|Category:The Anjunadeep Edition|Category:Deep House
mix3705,"2017-04-14 - Above & Beyond, Filterheadz (Live PA) - Group Therapy Radio (ABGT 227)","https://www.mixesdb.com/w/2017-04-14_-_Above_%26_Beyond,_Filterheadz_(Live_PA)_-_Group_Therapy_Radio_(ABGT_227)",soundcloud,https://soundcloud.com/aboveandbeyond/abgt227,24,25,22,25,25,Category:Above & Beyond|Category:Filterheadz|Category:Group Therapy Radio|Category:Trance|Category:Progressive House|Category:Tech House|Category:Techno
mix3706,"2017-04-15 - Umek - Behind The Iron Curtain 301, Proton Radio","https://www.mixesdb.com/w/2017-04-15_-_Umek_-_Behind_The_Iron_Curtain_301,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_301,14,18,12,18,18,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House|Category:Techno
mix3707,2017-04-16 - Wrechiski - Anjunabeats Worldwide 524,https://www.mixesdb.com/w/2017-04-16_-_Wrechiski_-_Anjunabeats_Worldwide_524,soundcloud,https://soundcloud.com/anjunabeats/aww524,15,17,12,17,17,Category:Wrechiski|Category:Anjunabeats Worldwide|Category:Trance|Category:Progressive House|Category:House
mix3708,2017-04-17 - Eddie Halliwell - Fire It Up (FIUR 407),https://www.mixesdb.com/w/2017-04-17_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_407),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-407,14,15,12,0,15,Category:Eddie Halliwell|Category:Fire It Up|Category:Tech House|Category:Techno
mix3709,2017-04-17 - Scuba - SCB Radio 041,https://www.mixesdb.com/w/2017-04-17_-_Scuba_-_SCB_Radio_041,soundcloud,https://soundcloud.com/scubaofficial/scb-radio-episode-041,14,15,12,0,15,Category:Scuba|Category:SCB Radio|Category:Techno
mix3710,2017-04-18 - Nathan Fake - XLR8R Podcast 486,https://www.mixesdb.com/w/2017-04-18_-_Nathan_Fake_-_XLR8R_Podcast_486,soundcloud,https://soundcloud.com/xlr8r/xlr8r-podcast-486-nathan-fake,12,20,8,0,20,Category:Nathan Fake|Category:XLR8R Podcast|Category:Ambient|Category:Chill Out|Category:IDM
mix3711,2017-04-18 - Samuli Kemppi - Deep Space Helsinki,https://www.mixesdb.com/w/2017-04-18_-_Samuli_Kemppi_-_Deep_Space_Helsinki,soundcloud,https://soundcloud.com/deep-space-helsinki/deep-space-helsinki-18th-april-2017,22,26,18,0,26,Category:Samuli Kemppi|Category:Deep Space Helsinki (Show)|Category:Techno
mix3712,2017-04-19 - Amoss - Cranium Session 026,https://www.mixesdb.com/w/2017-04-19_-_Amoss_-_Cranium_Session_026,soundcloud,https://soundcloud.com/amoss/cranium-session-26,23,28,17,0,28,Category:Amoss|Category:Cranium Session|Category:Drum & Bass
mix3713,"2017-04-19 - Steffen Deux, Karotte - Karottes Kitchen","https://www.mixesdb.com/w/2017-04-19_-_Steffen_Deux,_Karotte_-_Karottes_Kitchen",soundcloud,https://soundcloud.com/karotteskitchen/steffen-deux-und-karotte-karottes-kitchen-19-04-2017,16,17,14,0,17,Category:Steffen Deux|Category:Karotte|Category:Karottes Kitchen|Category:House|Category:Tech House|Category:Techno
mix3714,"2017-04-20 - Armin van Buuren, Cosmic Gate (Live PA) - A State Of Trance 810","https://www.mixesdb.com/w/2017-04-20_-_Armin_van_Buuren,_Cosmic_Gate_(Live_PA)_-_A_State_Of_Trance_810",youtube,https://www.youtube.com/watch?v=oPsCLvbjTpE,23,30,16,30,30,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance|Category:Progressive Trance
mix3715,2017-04-20 - London Elektricity @ Hospital Podcast 331,https://www.mixesdb.com/w/2017-04-20_-_London_Elektricity_@_Hospital_Podcast_331,youtube,https://www.youtube.com/watch?v=9Q4v3GmADFI,22,23,20,0,23,Category:London Elektricity|Category:Hospital Podcast|Category:Drum & Bass
mix3716,2017-04-20 - Markus Schulz - Global DJ Broadcast,https://www.mixesdb.com/w/2017-04-20_-_Markus_Schulz_-_Global_DJ_Broadcast,soundcloud,https://soundcloud.com/markusschulz/inbloom2017,21,28,14,0,28,Category:Markus Schulz|Category:Global DJ Broadcast|Category:Trance
mix3717,2017-04-20 - Moon Boots - The Anjunadeep Edition 146,https://www.mixesdb.com/w/2017-04-20_-_Moon_Boots_-_The_Anjunadeep_Edition_146,soundcloud,https://soundcloud.com/anjunadeep/the-anjunadeep-edition-146-with-moon-boots,13,15,11,15,15,Category:Moon Boots|Category:The Anjunadeep Edition|Category:House|Category:Deep House
mix3718,2017-04-20 - P.E.A.R.L. - Slam Radio 238,https://www.mixesdb.com/w/2017-04-20_-_P.E.A.R.L._-_Slam_Radio_238,soundcloud,https://soundcloud.com/paragraph/slamradio-238-pearl,17,17,16,11,17,Category:P.E.A.R.L.|Category:Slam Radio|Category:Techno
mix3719,"2017-04-21 - Above & Beyond, Talamanca (Live PA) - Group Therapy Radio (ABGT 228)","https://www.mixesdb.com/w/2017-04-21_-_Above_%26_Beyond,_Talamanca_(Live_PA)_-_Group_Therapy_Radio_(ABGT_228)",soundcloud,https://soundcloud.com/aboveandbeyond/abgt228,23,26,20,0,26,Category:Above & Beyond|Category:Talamanca (DJ)|Category:Group Therapy Radio|Category:Trance|Category:Progressive Trance
mix3720,"2017-04-21 - Gabriel Ananda - Soulful Techno 52, DI.FM","https://www.mixesdb.com/w/2017-04-21_-_Gabriel_Ananda_-_Soulful_Techno_52,_DI.FM",soundcloud,https://soundcloud.com/gabrielananda/gabriel-ananda-gabriel-ananda-presents-soulful-techno-52,12,12,11,12,12,Category:Gabriel Ananda|Category:Soulful Techno|Category:House|Category:Tech House
mix3721,2017-04-21 - Octo Octa - Crack Mix 143,https://www.mixesdb.com/w/2017-04-21_-_Octo_Octa_-_Crack_Mix_143,soundcloud,https://soundcloud.com/crackmagazine/crack-mix-143-octo-octa,11,12,10,12,12,Category:Octo Octa|Category:Crack Mix|Category:House|Category:Deep House
mix3722,2017-04-21 - Paride Saraceni - Tronic Podcast 247,https://www.mixesdb.com/w/2017-04-21_-_Paride_Saraceni_-_Tronic_Podcast_247,soundcloud,https://soundcloud.com/christiansmith/tronic-podcast-247-with-paride,11,14,9,0,14,Category:Paride Saraceni|Category:Tronic Podcast|Category:Techno|Category:Tech House
mix3723,2017-04-21 - Sander van Doorn - Identity 387,https://www.mixesdb.com/w/2017-04-21_-_Sander_van_Doorn_-_Identity_387,mixcloud,https://www.mixcloud.com/sandervandoornofficial/sander-van-doorn-identity-387/,14,16,12,16,16,Category:Sander van Doorn|Category:Identity|Category:Progressive House
mix3724,"2017-04-21 - Secret Cinema @ Schimanski, NYC (Gem FM 009)","https://www.mixesdb.com/w/2017-04-21_-_Secret_Cinema_@_Schimanski,_NYC_(Gem_FM_009)",soundcloud,https://soundcloud.com/secretcinema/gem-fm-009-secret-cinema-schimanski-new-york,11,13,10,11,13,Category:Secret Cinema|Category:Schimanski|Category:Gem FM|Category:Techno|Category:Tech House
mix3725,2017-04-22 - Christian Cambas - Molotov Cocktail 290,https://www.mixesdb.com/w/2017-04-22_-_Christian_Cambas_-_Molotov_Cocktail_290,soundcloud,https://soundcloud.com/christiancambas/molotov-cocktail-290-with,13,14,11,0,14,Category:Christian Cambas|Category:Molotov Cocktail|Category:Techno|Category:Tech House
mix3726,"2017-04-22 - Hernan Cattaneo - Resident 311, Delta FM","https://www.mixesdb.com/w/2017-04-22_-_Hernan_Cattaneo_-_Resident_311,_Delta_FM",html_audio,https://hernancattaneo.podbean.com/mf/web/4xnhqn/311-HernanCattaneo-2017-04-22.mp3,10,10,9,10,10,Category:Hernan Cattaneo|Category:Resident|Category:House|Category:Progressive House
mix3727,"2017-04-22 - Kaiserdisco @ Hyperspace, Hungexpo, Budapest (KD Music Radio 048)","https://www.mixesdb.com/w/2017-04-22_-_Kaiserdisco_@_Hyperspace,_Hungexpo,_Budapest_(KD_Music_Radio_048)",soundcloud,https://soundcloud.com/kaiserdisco/kdr048-kd-music-radio-kaiserdisco-live-at-hyperspace-in-budapest-hungary,10,12,8,0,12,Category:Kaiserdisco|Category:Hyperspace|Category:KD Music Radio|Category:Techno
mix3728,2017-04-22 - Mark Knight - Essential Mix,https://www.mixesdb.com/w/2017-04-22_-_Mark_Knight_-_Essential_Mix,mixcloud,https://www.mixcloud.com/MarkKnight/mark-knight-essential-mix-22nd-april-2017/,30,34,28,17,34,Category:Mark Knight|Category:Essential Mix|Category:Disco|Category:House (Old School)|Category:House|Category:Tech House
mix3729,"2017-04-22 - Stefano Noferini @ Subtronic, Le Studio Saglio, Strasbourg (Club Edition 239)","https://www.mixesdb.com/w/2017-04-22_-_Stefano_Noferini_@_Subtronic,_Le_Studio_Saglio,_Strasbourg_(Club_Edition_239)",soundcloud,https://soundcloud.com/stefano-noferini/club-edition-239-with-stefano,10,12,8,0,12,Category:Stefano Noferini|Category:Le Studio Saglio|Category:Club Edition|Category:Tech House|Category:Minimal|Category:House
mix3730,"2017-04-22 - Umek - Behind The Iron Curtain 302, Proton Radio","https://www.mixesdb.com/w/2017-04-22_-_Umek_-_Behind_The_Iron_Curtain_302,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_302,15,19,10,19,19,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House
mix3731,2017-04-24 - Claptone - Clapcast 91,https://www.mixesdb.com/w/2017-04-24_-_Claptone_-_Clapcast_91,soundcloud,https://soundcloud.com/claptone/clapcast-91,10,12,9,0,12,Category:Claptone|Category:Clapcast|Category:House
mix3732,"2017-04-24 - Paul Oakenfold - Planet Perfecto 338, DI.FM","https://www.mixesdb.com/w/2017-04-24_-_Paul_Oakenfold_-_Planet_Perfecto_338,_DI.FM",soundcloud,https://soundcloud.com/pauloakenfold/planet-perfecto-338-ft-paul-oakenfold,15,21,10,0,21,Category:Paul Oakenfold|Category:Planet Perfecto|Category:Trance|Category:Psytrance
mix3733,2017-04-24 - Scuba - SCB Radio 042,https://www.mixesdb.com/w/2017-04-24_-_Scuba_-_SCB_Radio_042,soundcloud,https://soundcloud.com/scubaofficial/scb-radio-episode-042,11,15,7,0,15,Category:Scuba|Category:SCB Radio|Category:Tech House|Category:Techno
mix3734,2017-04-24 - Willow - Resident Advisor (RA.569),https://www.mixesdb.com/w/2017-04-24_-_Willow_-_Resident_Advisor_(RA.569),soundcloud,https://soundcloud.com/resident-advisor/ra569-willow,13,16,11,0,16,Category:Willow|Category:Resident Advisor Podcast|Category:House|Category:Various
mix3735,"2017-04-25 - Dan Drastic, Anek - Moon Harbour Radio 87","https://www.mixesdb.com/w/2017-04-25_-_Dan_Drastic,_Anek_-_Moon_Harbour_Radio_87",soundcloud,https://soundcloud.com/moon-harbour/moon-harbour-radio-87-anek-hosted-by-dan-drastic,19,24,15,0,24,Category:Dan Drastic|Category:Anek|Category:Moon Harbour Radio|Category:House|Category:Tech House
mix3736,2017-04-25 - Juho Kusti - Deep Space Helsinki,https://www.mixesdb.com/w/2017-04-25_-_Juho_Kusti_-_Deep_Space_Helsinki,soundcloud,https://soundcloud.com/deep-space-helsinki/deep-space-helsinki-25th-april-2017,20,29,11,0,29,Category:Juho Kusti|Category:Deep Space Helsinki (Show)|Category:Techno
mix3737,"2017-04-25 - Roger Sanchez, Junior Sanchez - Release Yourself 810","https://www.mixesdb.com/w/2017-04-25_-_Roger_Sanchez,_Junior_Sanchez_-_Release_Yourself_810",soundcloud,https://soundcloud.com/rogersanchez/release-yourself-radio-show-810-guestmix-junior-sanchez,16,30,9,0,30,Category:Roger Sanchez|Category:Junior Sanchez|Category:Release Yourself|Category:House
mix3738,2017-04-26 - Martin Aquino - Anino (MixCult Podcast 188),https://www.mixesdb.com/w/2017-04-26_-_Martin_Aquino_-_Anino_(MixCult_Podcast_188),soundcloud,https://soundcloud.com/mixcult/podcast-188,10,12,7,0,12,Category:Martin Aquino|Category:MixCult Podcast|Category:Dub Techno
mix3739,"2017-04-26 - Moxie, Fort Romeau - NTS Radio","https://www.mixesdb.com/w/2017-04-26_-_Moxie,_Fort_Romeau_-_NTS_Radio",soundcloud,https://soundcloud.com/djmoxie/moxie-on-nts-w-fort-romeau-260417,20,21,18,0,21,Category:Moxie|Category:Fort Romeau|Category:NTS Radio|Category:House
mix3740,2017-04-26 - mR BLACk - DLPC 009,https://www.mixesdb.com/w/2017-04-26_-_mR_BLACk_-_DLPC_009,soundcloud,https://soundcloud.com/dublogicmusic/dlpc009,18,21,14,0,21,Category:mR BLACk|Category:DLPC|Category:Drum & Bass
mix3741,"2017-04-27 - Armin van Buuren, Sied van Riel - A State Of Trance 811","https://www.mixesdb.com/w/2017-04-27_-_Armin_van_Buuren,_Sied_van_Riel_-_A_State_Of_Trance_811",youtube,https://www.youtube.com/watch?v=Kabi4yeND84,21,31,13,31,31,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance|Category:Progressive Trance
mix3742,2017-04-27 - Todd Terry - InHouse Radio Show 016,https://www.mixesdb.com/w/2017-04-27_-_Todd_Terry_-_InHouse_Radio_Show_016,soundcloud,https://soundcloud.com/todd-terry-inhouserecords/todd-terry-presents-inhouse-radio-show-016,13,17,10,0,17,Category:Todd Terry|Category:InHouse Radio Show|Category:House
mix3743,2017-04-28 - Hardwell - On Air (HOA 314),https://www.mixesdb.com/w/2017-04-28_-_Hardwell_-_On_Air_(HOA_314),mixcloud,https://www.mixcloud.com/hardwell/hardwell-on-air-314/,11,16,8,16,16,Category:Hardwell|Category:On Air|Category:Progressive House
mix3744,2017-04-28 - Jamaica Suk - Curated By DSH 036,https://www.mixesdb.com/w/2017-04-28_-_Jamaica_Suk_-_Curated_By_DSH_036,soundcloud,https://soundcloud.com/deep-space-helsinki/curated-by-dsh-036-jamaica-suk,35,40,30,0,40,Category:Jamaica Suk|Category:Curated By DSH|Category:Dub Techno|Category:Techno
mix3745,"2017-04-28 - John Digweed, Undo - Transitions 661, Proton Radio","https://www.mixesdb.com/w/2017-04-28_-_John_Digweed,_Undo_-_Transitions_661,_Proton_Radio",mixcloud,https://www.mixcloud.com/johndigweed/transitions-with-john-digweed-and-undo/,16,20,12,18,20,Category:John Digweed|Category:Undo|Category:Transitions|Category:House|Category:Deep Tech House|Category:Progressive House
mix3746,2017-04-28 - Manic Brothers - Alleanza Radio Show 273,https://www.mixesdb.com/w/2017-04-28_-_Manic_Brothers_-_Alleanza_Radio_Show_273,soundcloud,https://soundcloud.com/alleanza/jewel-kid-presents-alleanza-radio-show-ep273-manic-brothers,11,13,9,0,13,Category:Manic Brothers|Category:Alleanza Radio Show|Category:Techno
mix3747,2017-04-28 - Mattie Nickerson - Thursday Night Techno Podcast (TNTP012),https://www.mixesdb.com/w/2017-04-28_-_Mattie_Nickerson_-_Thursday_Night_Techno_Podcast_(TNTP012),soundcloud,https://soundcloud.com/thursdaynighttechno/tntp012,13,16,9,16,16,Category:Mattie Nickerson|Category:Thursday Night Techno Podcast|Category:Techno
mix3748,2017-04-28 - Roger Shah - Music For Balearic People 467,https://www.mixesdb.com/w/2017-04-28_-_Roger_Shah_-_Music_For_Balearic_People_467,mixcloud,https://www.mixcloud.com/trancepodcasts/roger-shah-magic-island-music-for-balearic-people-467/,19,20,17,0,20,Category:Roger Shah|Category:Magic Island|Category:Music For Balearic People|Category:Trance
mix3749,2017-04-28 - Sander van Doorn - Identity 388,https://www.mixesdb.com/w/2017-04-28_-_Sander_van_Doorn_-_Identity_388,mixcloud,https://www.mixcloud.com/sandervandoornofficial/sander-van-doorn-identity-388/,14,16,12,16,16,Category:Sander van Doorn|Category:Identity|Category:Progressive House
mix3750,"2017-04-29 - Umek - Behind The Iron Curtain 303, Proton Radio","https://www.mixesdb.com/w/2017-04-29_-_Umek_-_Behind_The_Iron_Curtain_303,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_303,16,19,13,19,19,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House|Category:Techno
mix3751,"2017-05-01 - Boris Brejcha (Live PA) @ Cercle, Château de Fontainebleau, France","https://www.mixesdb.com/w/2017-05-01_-_Boris_Brejcha_(Live_PA)_@_Cercle,_Ch%C3%A2teau_de_Fontainebleau,_France",soundcloud,https://soundcloud.com/cerclelive/boris-brejcha-chateau-de-fontainebleau-for-cercle,13,16,11,0,16,Category:Boris Brejcha|Category:Cercle|Category:Château de Fontainebleau|Category:Tech House|Category:Progressive
mix3752,2017-05-01 - Claptone - Clapcast 92,https://www.mixesdb.com/w/2017-05-01_-_Claptone_-_Clapcast_92,soundcloud,https://soundcloud.com/claptone/clapcast-92,10,12,7,0,12,Category:Claptone|Category:Clapcast|Category:House
mix3753,2017-05-01 - Eddie Halliwell - Fire It Up (FIUR 409),https://www.mixesdb.com/w/2017-05-01_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_409),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-409,16,16,15,0,16,Category:Eddie Halliwell|Category:Fire It Up|Category:Techno|Category:Tech House
mix3754,2017-05-01 - Hydrangea - Monument 131,https://www.mixesdb.com/w/2017-05-01_-_Hydrangea_-_Monument_131,soundcloud,https://soundcloud.com/monument-podcast/monument-131-hydrangea,23,27,19,2,27,Category:Hydrangea|Category:Monument|Category:Techno
mix3755,2017-05-01 - Wolfgang Voigt - Resident Advisor (RA.570),https://www.mixesdb.com/w/2017-05-01_-_Wolfgang_Voigt_-_Resident_Advisor_(RA.570),soundcloud,https://soundcloud.com/resident-advisor/ra570-wolfgang-voigt,16,16,15,16,16,Category:Wolfgang Voigt|Category:Resident Advisor Podcast|Category:Pop|Category:Synth Pop|Category:Various
mix3756,2017-05-02 - Goldie - XLR8R Podcast 488,https://www.mixesdb.com/w/2017-05-02_-_Goldie_-_XLR8R_Podcast_488,soundcloud,https://soundcloud.com/xlr8r/xlr8r-podcast-488-goldie,13,14,12,0,14,Category:Goldie|Category:XLR8R Podcast|Category:Drum & Bass
mix3757,2017-05-02 - Scuba - SCB Radio 043,https://www.mixesdb.com/w/2017-05-02_-_Scuba_-_SCB_Radio_043,soundcloud,https://soundcloud.com/scubaofficial/scb-radio-episode-43,11,15,7,0,15,Category:Scuba|Category:SCB Radio|Category:Techno
mix3758,"2017-05-03 - DJ Flight @ D&B Allstars Vol. 1, Boiler Room London","https://www.mixesdb.com/w/2017-05-03_-_DJ_Flight_@_D%26B_Allstars_Vol._1,_Boiler_Room_London",soundcloud,https://soundcloud.com/platform/dj-flight,17,18,15,0,18,Category:DJ Flight|Category:Boiler Room|Category:Drum & Bass
mix3759,"2017-05-03 - Fabio & Grooverider @ D&B Allstars Vol. 1, Boiler Room London","https://www.mixesdb.com/w/2017-05-03_-_Fabio_%26_Grooverider_@_D%26B_Allstars_Vol._1,_Boiler_Room_London",soundcloud,https://soundcloud.com/platform/fabio-grooverider,20,22,17,0,22,Category:Fabio (Fitzroy Heslop)|Category:Grooverider|Category:Boiler Room|Category:Drum & Bass
mix3760,2017-05-03 - Karotte - Karottes Kitchen,https://www.mixesdb.com/w/2017-05-03_-_Karotte_-_Karottes_Kitchen,soundcloud,https://soundcloud.com/karotteskitchen/karotte-karottes-kitchen-03-05-2017,14,18,10,0,18,Category:Karotte|Category:Karottes Kitchen|Category:Tech House|Category:Techno
mix3761,"2017-05-03 - Mark Fanciulli, Vince Watson - Between 2 Points","https://www.mixesdb.com/w/2017-05-03_-_Mark_Fanciulli,_Vince_Watson_-_Between_2_Points",soundcloud,https://soundcloud.com/markfanciulli/mark-fanciulli-presents-between-2-points-with-vince-watson-may-2017,23,27,19,0,27,Category:Mark Fanciulli|Category:Vince Watson|Category:Between 2 Points|Category:House|Category:Tech House|Category:Techno
