track_id,tempo,rms_mean,n_beats,centroid_mean,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
00C5vd52nO0,127.8409090909091,0.5030629634857178,1119,2851.7735886938385,-147.94313049316406,104.14964294433594,13.083015441894531,84.90702819824219,1.6724224090576172,45.47916793823242,3.7729649543762207,24.71269416809082,-0.13341666758060455,17.425119400024414,3.479743480682373,5.037115097045898,5.660881042480469
00dRmQiCPCE,86.53846153846153,0.2492862492799759,556,3615.464157441112,-125.1753158569336,118.77001190185547,-13.794395446777344,57.33938217163086,-18.166400909423828,31.00016975402832,-10.236715316772461,19.028993606567383,-3.5513362884521484,7.6842193603515625,-2.5223639011383057,-0.14000841975212097,3.784836769104004
00yuWIWkXh0,130.8139534883721,0.09833548218011856,772,3410.600889145804,-265.98284912109375,117.2469253540039,-1.7981809377670288,58.11347579956055,-11.99697494506836,32.45695114135742,3.8431944847106934,17.137479782104492,6.032993316650391,7.633605003356934,5.041238784790039,-3.052135705947876,12.546955108642578
029VJDgD0LU,122.28260869565217,0.1471409946680069,828,3330.9145507777416,-175.4832000732422,117.25797271728516,-40.301124572753906,56.29512405395508,-1.8242948055267334,29.518606185913086,-2.0829594135284424,19.255355834960938,4.541843414306641,4.904605388641357,3.6288528442382812,0.23512950539588928,8.649982452392578
03MlIdFwKko,130.8139534883721,0.31744664907455444,735,1879.316694759214,-192.79159545898438,136.86009216308594,-13.766474723815918,78.6223373413086,19.838157653808594,24.037721633911133,18.191219329833984,7.1972174644470215,7.441524505615234,4.138571739196777,9.382402420043945,7.594905853271484,5.61247444152832
07V2qnnoPl4,85.22727272727273,0.38058093190193176,238,2599.851065479601,-133.9835662841797,129.2273712158203,-16.54387855529785,58.04646682739258,-9.451498985290527,31.240581512451172,0.6314648985862732,22.26905059814453,4.57974100112915,9.896120071411133,6.037866115570068,3.3694398403167725,7.675114631652832
07bCw0heJg0,125.0,0.31985586881637573,1087,2555.5998092949676,-157.28538513183594,122.00096130371094,-19.981447219848633,54.61887741088867,-0.3896060585975647,31.62802505493164,6.214488506317139,12.558076858520508,5.436412334442139,10.720837593078613,12.594666481018066,2.7145581245422363,8.57358455657959
08Lfn2sYQQo,127.8409090909091,0.19164183735847473,1235,1539.8656382678103,-222.21670532226562,148.1929931640625,7.677013874053955,37.27240753173828,15.489028930664062,17.212644577026367,2.1314613819122314,7.554558277130127,5.632049083709717,5.650060653686523,3.105234384536743,1.9782549142837524,1.712304949760437
08MNd5pVZ5E,126.04801829268293,0.3157229423522949,895,3669.322134276974,-113.28302001953125,89.92927551269531,-26.65914535522461,73.60566711425781,-9.037636756896973,39.66629409790039,-1.1821775436401367,23.1121883392334,0.016809849068522453,13.634352684020996,7.438663005828857,8.215153694152832,7.515272617340088
09jFPYNvURE,125.0,0.2573714852333069,766,4335.742841979229,-155.8969268798828,86.2596664428711,-0.42479753494262695,60.017337799072266,-22.775156021118164,42.12590026855469,-6.629097938537598,26.16398048400879,-2.3396644592285156,10.154601097106934,1.9468462467193604,-0.43390795588493347,6.775050163269043
0AahhOr6zkY,63.20224719101124,0.15709125995635986,385,5000.241905784909,-151.3341827392578,77.75202941894531,-43.94388961791992,62.4161376953125,-23.052715301513672,25.170164108276367,-16.122358322143555,11.528534889221191,-4.185152530670166,1.884189486503601,6.818021774291992,0.16246359050273895,12.250493049621582
0AnYwKxA6I0,125.0,0.3103981912136078,957,2202.227527221615,-178.6056365966797,142.24075317382812,-14.736750602722168,50.78417205810547,3.3989105224609375,24.91744613647461,1.3937435150146484,7.921659469604492,5.01422643661499,3.1610522270202637,12.097431182861328,5.2193803787231445,12.483955383300781
0DGJMY1kpt8,125.0,0.1258649230003357,1061,2698.6514486101933,-218.65994262695312,132.87181091308594,-37.340885162353516,56.336673736572266,6.959168434143066,21.87699317932129,8.398393630981445,8.178322792053223,2.703585386276245,5.256167411804199,4.326443672180176,-2.43619704246521,6.549790859222412
0g3XCux64ww,112.34714673913044,0.23845292627811432,214,3057.1787074582257,-179.31332397460938,102.92432403564453,-8.3771390914917,40.083431243896484,-16.22731590270996,23.774492263793945,-3.934363842010498,12.723447799682617,-2.4896512031555176,11.614704132080078,-0.08681836724281311,7.260835647583008,2.7503936290740967
0XrUE-XgFek,86.53846153846153,0.2940591871738434,265,4108.444455761543,-46.51824188232422,121.60728454589844,-46.95645523071289,55.047035217285156,-32.36686325073242,35.78340148925781,-15.005066871643066,21.814210891723633,-5.723245620727539,7.867599964141846,-1.0512332916259766,-0.4668041169643402,5.801801681518555
0FI7PXvffbg,86.53846153846153,0.2357146292924881,300,3506.801737913038,-165.36611938476562,110.70904541015625,11.845430374145508,60.46366882324219,-14.780742645263672,37.98259353637695,-10.72562026977539,17.527057647705078,0.9740410447120667,0.6336117386817932,1.4358428716659546,-2.624772548675537,-1.651423454284668
0EWbonj7f18,127.8409090909091,0.2136954814195633,504,2658.7896389245775,-156.8378143310547,138.3739776611328,-20.4749698638916,45.56435775756836,-10.944676399230957,25.163461685180664,-5.235071182250977,11.361292839050293,-0.5067377686500549,5.229321002960205,1.5256556272506714,-1.1455354690551758,5.266651153564453
0Kvim60IRPM,133.92857142857142,0.3300619423389435,607,1893.129183649195,-236.67543029785156,118.82330322265625,-18.16179847717285,36.24857711791992,23.804603576660156,36.11166000366211,3.3027801513671875,18.665735244750977,17.648605346679688,20.431344985961914,17.475513458251953,10.687532424926758,13.039441108703613
0Z0JgvwH3sg,140.625,0.2549992501735687,709,3959.6958389819915,-61.95640563964844,126.34546661376953,-52.21650314331055,70.96245574951172,-30.482572555541992,31.617189407348633,-4.130041122436523,16.24095344543457,4.289487361907959,5.594018459320068,8.205129623413086,0.6803163886070251,11.191426277160645
0OnLUnOigMg,130.8139534883721,0.2648541331291199,681,1549.6166444067355,-253.85870361328125,114.83486938476562,32.84427261352539,95.3349609375,23.67219352722168,30.89281463623047,21.740129470825195,7.5799880027771,2.5023560523986816,-2.802330493927002,-7.587461471557617,-5.543222904205322,1.1504510641098022
0XpYwFKYIec,125.0,0.15240302681922913,570,3525.189223565069,-150.77337646484375,119.07763671875,-20.50746726989746,39.94853210449219,-12.70544719696045,29.76275062561035,-9.051321983337402,15.259799003601074,-6.3499755859375,6.088789939880371,4.438455104827881,1.9023056030273438,4.541174411773682
0XclhsOUfic,127.8409090909091,0.11872756481170654,755,4064.886675934924,-158.19015502929688,119.04808807373047,-42.291961669921875,38.63801193237305,-25.806331634521484,30.40433692932129,-19.94227409362793,15.242538452148438,-9.428712844848633,5.782345771789551,-2.7229647636413574,-0.07288479804992676,2.3510570526123047
0U0fjNK7oPU,130.8139534883721,0.2730076313018799,926,4078.4539318748025,-95.68607330322266,117.0448989868164,-24.784868240356445,48.62796401977539,-23.20050048828125,38.334571838378906,-12.062498092651367,22.520309448242188,-4.914877414703369,11.280806541442871,1.8339873552322388,2.1380343437194824,5.995702743530273
0YCgkz_yK1w,119.68085106382979,0.08777358382940292,822,3166.0251949580797,-176.86305236816406,122.30631256103516,-48.2011833190918,34.24089431762695,-1.7735694646835327,18.32830238342285,11.56520938873291,10.014693260192871,0.315819650888443,5.263096332550049,6.758912086486816,0.061799339950084686,10.99445629119873
0RrzSe7BmNM,127.8409090909091,0.32603225111961365,896,2829.7686824170814,-142.1320343017578,125.20835876464844,-28.332120895385742,60.085205078125,-0.15422339737415314,33.067447662353516,6.731668949127197,14.534540176391602,7.8010334968566895,5.7196831703186035,6.148167610168457,2.1756539344787598,8.12855052947998
0UypJNxobX0,125.0,0.2904255986213684,864,4236.057915510261,-147.7117156982422,84.09456634521484,-7.9099507331848145,73.87687683105469,-20.503820419311523,43.239776611328125,-1.7162349224090576,24.34652328491211,1.342896580696106,10.254247665405273,2.374213933944702,-0.8096785545349121,9.057509422302246
0OkcCen2hc0,127.8409090909091,0.3394271731376648,900,3071.6820904615956,-191.66619873046875,83.48097229003906,-22.61267852783203,57.92781448364258,-5.386542797088623,45.56160354614258,9.612321853637695,29.586572647094727,14.59128189086914,20.869842529296875,20.359657287597656,13.364784240722656,14.470661163330078
